1788481207761	before	1078	0
1788481289505	after	2315	0
1788481291785	after	2315	0
1788481293775	after	2315	0
1788481295993	after	2315	0
1788481304040	after	2315	0
1788481435738	after	2315	0
1788481437874	after	2315	0
1788481439812	after	2315	0
1788481454561	after	2315	0
1788481593116	after	3933	204
1788481595311	after	3983	213
1788481597322	after	4030	219
